PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;018;20;59;02;13;01;28;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.3;V;000.8;V;002.0;V;000.8;V;000.7;V;001.3;V;000.9;V;000.6;V;000.5;V;000.6;V;001.0;V;003.2;V;002.7;V;003.7;V;004.0;V;004.0;V;005.0;V
28;079;018;20;59;02;13;01;29;004.4;V;002.7;V;001.5;V;002.0;V;002.7;V;003.5;V;002.5;V;003.1;V;004.1;V;005.2;V;006.2;V;005.4;V;004.1;V;003.6;V;003.2;V;003.0;V;003.3;V;003.9;V;006.4;V;007.4;V;012.5;V;015.3;V;010.9;V;006.2;V
28;079;018;20;59;02;13;01;30;006.5;V;004.1;V;003.7;V;004.1;V;003.2;V;003.8;V;003.1;V;004.5;V;005.5;V;008.3;V;006.8;V;007.2;V;006.5;V;004.0;V;005.9;V;005.5;V;002.5;V;004.8;V;018.2;V;012.1;V;009.4;V;015.7;V;011.5;V;008.1;V
28;079;018;20;59;02;13;01;31;007.3;V;004.7;V;003.3;V;003.0;V;003.7;V;002.5;V;003.5;V;004.7;V;004.9;V;006.8;V;007.0;V;007.2;V;006.3;V;004.9;V;002.5;V;002.7;V;008.4;V;005.0;V;007.5;V;013.4;V;022.7;V;020.1;V;019.7;V;009.8;V
28;079;018;30;59;02;13;01;01;000.6;V;000.9;V;000.4;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.6;V;000.1;V;000.2;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.5;V;000.9;V;001.1;V;001.3;V;000.8;V
28;079;018;30;59;02;13;01;02;000.8;V;000.7;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.7;V;001.0;V;001.6;V;001.2;V;001.7;V;001.5;V;001.0;V;000.3;V;000.2;V;000.2;V;000.3;V;000.4;V;000.6;V;000.6;V;000.5;V;000.3;V;000.2;V
28;079;018;30;59;02;13;01;03;000.2;V;000.1;V;000.2;V;000.2;V;000.3;V;000.2;V;000.4;V;000.6;V;000.7;V;000.6;V;000.7;V;000.4;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.6;V;001.9;V;002.9;V;001.1;V;000.6;V;000.9;V
28;079;018;30;59;02;13;01;04;000.7;V;000.8;V;000.6;V;000.5;V;000.4;V;000.4;V;000.4;V;000.6;V;001.0;V;001.0;V;001.0;V;000.8;V;000.6;V;000.7;V;000.9;V;000.7;V;000.6;V;000.7;V;001.0;V;001.9;V;002.9;V;002.5;V;002.0;V;001.4;V
28;079;018;30;59;02;13;01;05;001.2;V;001.0;V;001.0;V;000.9;V;000.7;V;000.8;V;000.7;V;000.7;V;000.7;V;000.9;V;001.1;V;001.1;V;001.2;V;000.9;V;000.7;V;000.6;V;000.6;V;000.6;V;000.8;V;002.3;V;002.2;V;002.4;V;001.6;V;002.3;V
28;079;018;30;59;02;13;01;06;001.0;V;001.2;V;001.2;V;001.0;V;000.9;V;000.8;V;000.8;V;000.9;V;000.6;V;001.0;V;000.9;V;001.0;V;000.8;V;000.7;V;000.6;V;000.6;V;000.5;V;000.5;V;000.6;V;001.3;V;002.2;V;002.1;V;001.5;V;001.1;V
28;079;018;30;59;02;13;01;07;001.1;V;001.0;V;000.9;V;001.0;V;000.8;V;000.6;V;000.7;V;000.7;V;000.8;V;000.9;V;001.4;V;001.7;V;000.8;V;000.8;V;000.5;V;000.4;V;000.5;V;000.6;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V
28;079;018;30;59;02;13;01;08;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.6;V;000.6;V;000.6;V;000.7;V;000.7;V;000.7;V;000.7;V;000.7;V;000.7;V;000.6;V;000.6;V;000.7;V;000.7;V;000.9;V;000.8;V;000.6;V
28;079;018;30;59;02;13;01;09;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.4;V;000.5;V;000.4;V;000.6;V;000.8;V;000.5;V;000.5;V;000.4;V;000.4;V;000.5;V;000.6;V;000.5;V;000.7;V;000.6;V;000.4;V;000.4;V
28;079;018;30;59;02;13;01;10;000.4;V;000.4;V;000.4;V;000.5;V;000.4;V;000.4;V;000.4;V;000.6;V;000.8;V;000.9;V;000.4;V;000.4;V;000.3;V;000.5;V;000.5;V;000.8;V;000.6;V;000.4;V;000.5;V;001.1;V;001.1;V;001.2;V;001.1;V;000.4;V
28;079;018;30;59;02;13;01;11;000.3;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.4;V;000.4;V;000.4;V;000.4;V;000.2;N;005.4;N;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V
28;079;018;30;59;02;13;01;12;000.2;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V
28;079;018;30;59;02;13;01;13;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;018;30;59;02;13;01;14;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.3;V;000.4;V;000.4;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.2;V
28;079;018;30;59;02;13;01;15;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.3;V;000.3;V;000.2;V;000.2;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V
28;079;018;30;59;02;13;01;16;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V
28;079;018;30;59;02;13;01;17;000.1;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.3;V;000.6;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V
28;079;018;30;59;02;13;01;18;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V
28;079;018;30;59;02;13;01;19;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.2;V;000.1;V;000.2;V;000.1;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V
28;079;018;30;59;02;13;01;20;000.1;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.4;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V
28;079;018;30;59;02;13;01;21;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.1;V;000.4;V;000.3;V;000.2;V;000.1;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.5;V;000.3;V;000.2;V;000.3;V;000.2;V
28;079;018;30;59;02;13;01;22;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.3;V;000.3;V;000.3;V;013.8;N;000.2;V;000.2;V;000.4;V;000.2;V;000.3;V;000.2;V;000.1;V;000.2;V;000.3;V;000.2;V;000.1;V;000.1;V
28;079;018;30;59;02;13;01;23;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V
28;079;018;30;59;02;13;01;24;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.7;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V;000.4;V;000.2;V
28;079;018;30;59;02;13;01;25;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.7;V;001.2;V;000.9;V;000.9;V;000.5;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.3;V;000.2;V;000.2;V
28;079;018;30;59;02;13;01;26;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.3;V;000.3;V;000.5;V;000.6;V;000.6;V;000.9;V;001.4;V
28;079;018;30;59;02;13;01;27;001.2;V;001.0;V;000.5;V;000.4;V;000.3;V;000.3;V;000.4;V;000.3;V;000.4;V;000.8;V;000.7;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V
28;079;018;30;59;02;13;01;28;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.3;V;000.5;V;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.6;V;000.4;V;000.5;V;000.6;V;000.7;V;001.0;V
28;079;018;30;59;02;13;01;29;000.8;V;000.5;V;000.3;V;000.4;V;000.4;V;000.3;V;000.4;V;000.6;V;000.9;V;001.2;V;001.3;V;001.0;V;000.8;V;000.6;V;000.5;V;000.5;V;000.6;V;000.6;V;000.7;V;001.0;V;001.5;V;002.8;V;001.9;V;001.1;V
28;079;018;30;59;02;13;01;30;000.9;V;000.6;V;000.7;V;000.7;V;000.6;V;000.8;V;000.7;V;000.9;V;001.3;V;002.1;V;001.2;V;001.1;V;001.0;V;000.7;V;000.7;V;000.7;V;000.4;V;000.4;V;000.6;V;000.9;V;001.1;V;001.9;V;002.1;V;001.7;V
28;079;018;30;59;02;13;01;31;001.3;V;001.4;V;000.7;V;000.6;V;000.7;V;000.6;V;000.7;V;001.0;V;001.1;V;001.7;V;001.4;V;001.1;V;000.9;V;000.7;V;000.5;V;000.5;V;000.5;V;000.6;V;000.7;V;001.0;V;002.5;V;003.5;V;003.6;V;002.1;V
28;079;018;35;59;02;13;01;01;000.6;V;000.4;V;000.9;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.8;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.9;V;001.0;V;001.0;V;001.0;V;001.0;V;000.6;V;000.3;V;000.3;V;000.3;V;000.3;V
28;079;018;35;59;02;13;01;02;000.2;V;000.2;V;000.7;V;000.7;V;001.0;V;001.0;V;000.7;V;000.4;V;000.4;V;000.6;V;000.7;V;000.9;V;000.8;V;000.8;V;000.2;V;000.6;V;001.0;V;000.9;V;000.3;V;000.3;V;000.3;V;000.7;V;000.6;V;001.0;V
28;079;018;35;59;02;13;01;03;001.0;V;001.0;V;001.0;V;000.7;V;000.2;V;000.7;V;000.2;V;000.3;V;000.2;V;000.3;V;000.6;V;000.7;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;04;000.6;V;000.7;V;001.0;V;000.7;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.9;V;000.9;V;000.5;V;000.8;V;000.8;V;000.9;V;000.7;V;001.0;V;000.9;V;000.6;V
28;079;018;35;59;02;13;01;05;000.5;V;000.3;V;000.3;V;000.4;V;000.2;V;000.2;V;000.5;V;001.0;V;001.0;V;000.9;V;000.5;V;001.0;V;000.8;V;000.7;V;000.4;V;000.2;V;000.4;V;000.2;V;000.3;V;000.8;V;000.6;V;000.8;V;000.6;V;001.0;V
28;079;018;35;59;02;13;01;06;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.1;V;000.6;V;000.4;V;000.4;V;000.6;V;000.5;V;000.5;V;000.3;V
28;079;018;35;59;02;13;01;07;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.1;V;000.1;V;000.5;V;000.3;V;000.2;V;000.2;V;000.9;V;000.6;V;000.9;V;000.4;V;000.9;V;000.4;V;000.4;V;000.7;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;08;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.7;V;000.3;V;000.1;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.1;V
28;079;018;35;59;02;13;01;09;000.6;V;000.7;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.7;V;000.6;V;000.3;V;000.6;V;000.4;V;000.5;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.4;V;000.3;V;000.4;V;000.4;V
28;079;018;35;59;02;13;01;10;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.4;V;000.4;V;000.3;V;000.4;V;000.3;V;000.3;V;000.4;V;001.0;V;000.5;V;000.3;V;000.6;V;000.4;V;000.3;V;000.2;V;000.8;V;000.6;V;000.6;V;000.4;V;000.6;V
28;079;018;35;59;02;13;01;11;001.0;V;001.0;V;001.0;V;001.0;V;000.4;V;000.3;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;001.0;N;012.9;N;000.2;V;000.7;V;001.0;V;000.6;V;000.7;V;001.0;V;001.0;V;001.0;V;000.7;V
28;079;018;35;59;02;13;01;12;001.0;V;000.9;V;000.6;V;001.0;V;000.7;V;000.7;V;000.2;V;000.7;V;001.0;V;001.0;V;000.8;V;001.0;V;000.7;V;000.7;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;13;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;14;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.7;V;001.0;V;000.5;V;001.0;V;000.7;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;15;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.6;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.9;V;001.0;V;000.7;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;16;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.6;V;000.6;V;000.6;V;001.0;V;000.7;V;000.6;V;001.0;V;001.0;V;001.0;V;000.7;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;17;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.7;V;000.5;V;000.9;V;001.0;V;001.0;V;001.0;V;000.7;V;000.9;V;000.9;V;000.3;V;000.1;V;000.6;V;000.9;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;18;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.7;V;001.0;V;001.0;V;001.0;V;001.0;V;000.7;V;001.0;V;001.0;V;000.7;V;001.0;V;001.0;V;001.0;V;000.7;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;19;000.4;V;000.7;V;001.0;V;001.0;V;000.9;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.4;V;000.5;V;000.2;V;000.4;V;000.8;V;000.8;V;000.3;V;000.2;V;000.2;V;000.4;V;001.0;V;000.6;V
28;079;018;35;59;02;13;01;20;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.8;V;001.0;V;001.0;V;001.0;V;001.0;V;000.9;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;21;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.4;V;000.7;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.5;V;001.0;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;22;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.9;V;000.9;V;021.4;N;000.4;V;000.3;V;000.3;V;000.7;V;000.7;V;001.0;V;001.0;V;000.6;V;000.7;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;23;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;24;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.4;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.9;V;001.0;V
28;079;018;35;59;02;13;01;25;001.0;V;001.0;V;001.0;V;000.7;V;000.5;V;000.6;V;001.0;V;000.7;V;000.4;V;000.3;V;000.2;V;000.5;V;000.4;V;001.0;V;001.0;V;000.7;V;001.0;V;000.9;V;000.4;V;000.2;V;000.7;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;26;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.7;V;000.7;V;000.4;V;000.6;V;001.0;V;001.0;V;000.3;V;000.6;V;000.2;V;000.2;V;000.3;V;000.5;V
28;079;018;35;59;02;13;01;27;000.6;V;000.3;V;000.2;V;000.6;V;001.0;V;000.7;V;000.6;V;000.7;V;001.0;V;000.4;V;000.3;V;001.0;V;001.0;V;000.9;V;000.9;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V
28;079;018;35;59;02;13;01;28;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;001.0;V;000.9;V;000.8;V;001.0;V;001.0;V;000.8;V;001.0;V;001.0;V;001.0;V;001.0;V;000.8;V;000.6;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V
28;079;018;35;59;02;13;01;29;000.3;V;000.2;V;001.0;V;000.7;V;001.0;V;000.7;V;001.0;V;000.2;V;000.3;V;000.4;V;000.5;V;000.4;V;000.4;V;000.4;V;000.3;V;000.6;V;000.7;V;000.5;V;000.7;V;001.1;V;001.8;V;001.7;V;001.1;V;000.8;V
28;079;018;35;59;02;13;01;30;000.5;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.2;V;000.3;V;000.4;V;000.8;V;000.6;V;000.6;V;000.6;V;001.5;V;000.6;V;000.5;V;000.2;V;000.2;V;000.6;V;000.9;V;000.8;V;001.3;V;001.1;V;000.7;V
28;079;018;35;59;02;13;01;31;000.6;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.4;V;000.6;V;000.6;V;000.7;V;000.5;V;000.6;V;000.6;V;000.9;V;000.7;V;000.4;V;000.5;V;001.2;V;002.3;V;002.1;V;002.1;V;000.9;V
28;079;024;01;38;02;13;01;01;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00002;V;00002;V;00002;V
28;079;024;01;38;02;13;01;02;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00002;V;00002;V;00004;V;00005;V;00009;V;00005;V;00009;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V
28;079;024;01;38;02;13;01;03;00001;V;00001;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00004;V;00004;V;00003;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00003;V
28;079;024;01;38;02;13;01;04;00002;V;00002;V;00003;V;00003;V;00002;V;00002;V;00002;V;00001;V;00002;V;00002;V;00002;V;00008;V;00009;V;00009;V;00007;V;00007;V;00006;V;00004;V;00003;V;00003;V;00005;V;00004;V;00004;V;00003;V
28;079;024;01;38;02;13;01;05;00003;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00002;V;00003;V;00006;V;00008;V;00008;V;00006;V;00006;V;00005;V;00003;V;00002;V;00002;V;00003;V;00003;V;00003;V;00004;V
28;079;024;01;38;02;13;01;06;00003;V;00004;V;00003;V;00003;V;00004;V;00003;V;00004;V;00003;V;00003;V;00003;V;00003;V;00006;V;00010;V;00009;V;00006;V;00005;V;00004;V;00003;V;00002;V;00002;V;00003;V;00003;V;00002;V;00003;V
28;079;024;01;38;02;13;01;07;00002;V;00003;V;00004;V;00004;V;00003;V;00003;V;00003;V;00002;V;00002;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V
28;079;024;01;38;02;13;01;08;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00004;V;00005;V;00005;V;00004;V;00004;V;00004;V;00004;V;00004;V;00003;V;00002;V
28;079;024;01;38;02;13;01;09;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00002;V;00002;V;00003;V;00003;V;00004;V;00004;V;00004;V;00004;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V
28;079;024;01;38;02;13;01;10;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00005;V;00005;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V
28;079;024;01;38;02;13;01;11;00002;V;00001;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;024;01;38;02;13;01;12;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;024;01;38;02;13;01;13;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;024;01;38;02;13;01;14;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;024;01;38;02;13;01;15;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;N;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;024;01;38;02;13;01;16;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;024;01;38;02;13;01;17;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;024;01;38;02;13;01;18;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;024;01;38;02;13;01;19;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;024;01;38;02;13;01;20;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;024;01;38;02;13;01;21;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;024;01;38;02;13;01;22;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
